SurveyCode,Year,Survey,SurveyRep,Date,Station,TimeStart,TowDuration,Index,Region,RegionFlaSH,Depth,ECSurfacePreTow,ECBottomPreTow,TempSurf,Secchi,Chl-a,TotalMeter,Volume,Acanthomysis aspera ,Acanthomysis hwanhaiensis,Alienacanthomysis macropsis,Deltamysis holmquistae,Hyperacanthomysis longirostris,Neomysis kadiakensis,Neomysis mercedis,Unidentified mysid
20100501,2010,5,1,5/10/2010,NZS42,11:38,10.0,2,SuiMar,Other,4.36,1973,2035,17.7,18,5.23,39166,73.14,0,0,0,0,0.259304427,0.047630753,0.094709265,0
20100601,2010,6,1,6/8/2010,NZ002,11:58,10.0,0,CarStrait,Other,15.39,17271,26866,19.0,64,0.97,22625,42.25,0,0,0,0,10.23731813,0.210681059,0,0
20100601,2010,6,1,6/8/2010,NZ004,12:40,10.0,0,CarStrait,Other,15.91,16263,22519,19.1,64,0.72,28125,52.52,0.000830958,0,0,0,6.841017135,0.263173945,0,0
20100601,2010,6,1,6/7/2010,NZ028,8:58,10.0,1,SuiBay,Other,1.98,3728,3681,20.1,20,12.28,36747,68.62,0,0,0,0,0.767932099,0.298701614,0.000565601,0
20100601,2010,6,1,6/7/2010,NZ032,10:59,10.0,1,SuiMar,Other,7.80,2471,2483,21.4,20,6.41,34671,64.75,0,0,0,0,8.39109017,0.020101758,0.376175918,0
20100601,2010,6,1,6/4/2010,NZ048,6:43,10.0,1,SuiBay,Other,14.36,414,8071,19.0,40,5.15,30252,56.49,0,0,0,0,39.26039112,0.00443866,0.001899604,0
20100601,2010,6,1,6/4/2010,NZ054,7:58,10.0,1,SuiBay,Other,14.42,296,349,19.0,44,4.74,31227,58.32,0,0,0,0,10.53312626,0,0.125781965,0
20100601,2010,6,1,6/4/2010,NZ060,8:37,10.0,1,WestDel,Other,12.22,214,228,18.9,58,2.82,34396,64.23,0,0,0,0,8.005503479,0,0.765855199,0
20100601,2010,6,1,6/4/2010,NZ064,9:22,10.0,1,SacR,Other,10.39,160,160,19.0,68,1.35,33739,63.01,0,0,0,0,0.018885122,0,0.000543383,0
20100601,2010,6,1,6/2/2010,NZ074,7:21,10.0,1,SJR,Other,11.89,245,245,18.1,52,3.80,48569,90.70,0,0,0,0,0.054339977,0,0.059211815,0
20100601,2010,6,1,6/3/2010,NZ086,7:59,10.0,1,SJR,Other,12.68,174,173,18.6,112,1.61,30952,57.80,0,0,0,0,0.02090793,0,0.000888466,0
20100601,2010,6,1,6/3/2010,NZ092,9:26,10.0,1,EastDel,Other,12.71,302,302,19.8,84,3.15,28681,53.56,0,0,0,0,0,0,0,0
20100601,2010,6,1,6/8/2010,NZ41A,9:48,10.0,0,SPBay,Other,5.46,27497,27538,19.0,36,3.10,37389,69.82,0,0,0.013892244,0,0.0002825,0.014849851,0,0
20100601,2010,6,1,6/8/2010,NZD06,13:17,10.0,1,CarStrait,Other,10.61,13609,19672,19.9,60,1.59,40195,75.06,0.000581433,0,0.001201647,0,0.86064901,0.109900491,0,0
20100601,2010,6,1,6/3/2010,NZD16,7:09,10.0,1,SJR,Other,18.59,192,192,18.7,96,2.71,28962,54.09,0,0,0,0,0,0,0.004435848,0
20100601,2010,6,1,6/2/2010,NZD19,8:49,10.0,0,SoDel,Other,2.59,202,202,18.3,96,2.86,23378,43.66,0,0,0,0,0.003387816,0,0,0
20100601,2010,6,1,6/2/2010,NZD28,9:52,10.0,1,SoDel,Other,11.89,269,269,19.9,152,2.17,40901,76.38,0,0,0,0,0,0,0.000224117,0
20100601,2010,6,1,6/8/2010,NZD41,10:57,10.0,0,SPBay,Other,14.84,30969,38940,18.0,76,3.72,36201,67.60,0,0,0.373795649,0,0,0.000645582,0,0
20100601,2010,6,1,6/4/2010,NZEZ2,7:25,10.0,1,EZ,Other,13.62,379,2194,19.0,40,4.42,31505,58.83,0,0,0,0,47.18413999,0,0.000290957,0
20100601,2010,6,1,6/3/2010,NZM10,10:46,10.0,2,EastDel,Other,5.97,257,258,21.4,156,2.40,27747,51.82,0,0,0,0,0,0,0,0
20100601,2010,6,1,6/7/2010,NZS42,9:59,10.0,2,SuiMar,Other,5.03,2690,2689,21.2,20,6.30,30480,56.92,0,0,0,0,5.643927292,0.006286076,0.33258768,0
20100701,2010,7,1,7/7/2010,NZ028,11:09,10.0,1,SuiBay,Other,1.65,13170,13141,19.8,52,1.03,29752,55.56,0,0,0,0,0.435821488,0.059998312,0,0
20100701,2010,7,1,7/7/2010,NZ032,13:17,10.0,1,SuiMar,Other,7.01,6361,7967,22.1,32,1.63,43572,81.37,0,0,0,0,0.769125246,0.05885599,0.000266628,0
20100701,2010,7,1,7/6/2010,NZ048,11:31,10.0,1,SuiBay,Other,13.08,7742,10166,20.8,44,1.09,55025,102.76,0,0,0,0,7.459042243,0.049696121,0,0
20100701,2010,7,1,7/6/2010,NZ054,12:17,10.0,1,SuiBay,Other,10.52,5295,5300,20.7,44,1.57,55770,104.15,0,0,0,0,14.34447603,0.097075627,0.008258274,0
20100701,2010,7,1,7/6/2010,NZ060,13:00,10.0,1,WestDel,Other,11.19,2459,2634,20.9,40,3.31,44879,83.81,0,0,0,0,5.157747597,0.017093416,0.002209373,0
20100701,2010,7,1,7/6/2010,NZ064,13:47,10.0,1,SacR,Other,8.93,208,250,21.1,30,5.99,40002,74.70,0,0,0,0,6.272846544,0,0.005994459,0
20100701,2010,7,1,7/2/2010,NZ074,6:30,10.0,1,SJR,Other,11.64,483,479,21.6,56,3.99,43443,81.13,0,0,0,0,2.196325058,0,0.079126519,0
20100701,2010,7,1,7/1/2010,NZ086,7:22,10.0,1,SJR,Other,10.03,144,144,22.3,92,1.38,41325,77.17,0,0,0,0,0,0,0,0
20100701,2010,7,1,7/1/2010,NZ092,8:55,10.0,1,EastDel,Other,11.58,397,401,24.2,56,2.19,46837,87.47,0,0,0,0,0.00056366,0,0.001673257,0
20100701,2010,7,1,7/8/2010,NZ41A,9:54,10.0,0,SPBay,Other,1.95,31825,32079,18.6,20,1.93,37659,70.33,0,0,0.038515398,0,0,0.11158108,0,0
20100701,2010,7,1,7/8/2010,NZD06,12:45,10.0,1,CarStrait,Other,13.96,22340,24325,18.9,36,1.07,42108,78.64,0,0,0,0,1.732133451,0.057010794,0,0
20100701,2010,7,1,7/1/2010,NZD16,6:28,10.0,1,SJR,Other,11.70,156,156,22.1,80,2.89,47424,88.56,0,0,0,0,0.001622989,0,0.002671022,0
20100701,2010,7,1,7/2/2010,NZD19,7:45,10.0,0,SoDel,Other,2.53,155,155,22.0,80,1.91,38729,72.32,0,0,0,0,0,0,0,0
20100701,2010,7,1,7/2/2010,NZD28,8:46,10.0,1,SoDel,Other,8.23,157,157,23.8,134,1.10,34064,63.61,0,0,0,0,0,0,0,0
20100701,2010,7,1,7/8/2010,NZD41,11:00,10.0,0,SPBay,Other,12.13,40357,41438,17.3,92,3.20,42991,80.28,0,0,0.317855277,0,0,0,0,0
20100701,2010,7,1,7/1/2010,NZM10,10:28,10.0,2,EastDel,Other,4.05,207,207,25.2,136,4.22,39283,73.36,0,0,0,0,0,0,0,0
20100701,2010,7,1,7/7/2010,NZS42,12:16,10.0,2,SuiMar,Other,5.39,5093,5413,21.4,24,1.85,36442,68.05,0,0,0,0,5.334379197,0.010115061,0.118122305,0
20100801,2010,8,1,8/5/2010,NZ028,10:20,10.0,1,SuiBay,Other,2.44,14194,14194,18.8,48,1.56,36707,68.55,0,0,0,0,0.023029783,0.025507849,0,0
20100801,2010,8,1,8/5/2010,NZ032,12:15,10.0,1,SuiMar,Other,7.56,9392,10549,20.6,48,1.92,30557,57.06,0,0,0,0,0.823791004,0.340368519,0,0
20100801,2010,8,1,8/4/2010,NZ048,10:56,10.0,1,SuiBay,Other,14.51,7275,9835,19.5,56,1.44,35324,65.97,0,0,0,0,0.846480736,0.11786834,0,0
20100801,2010,8,1,8/4/2010,NZ054,11:55,10.0,1,SuiBay,Other,14.63,5519,5879,19.5,52,1.07,29311,54.74,0,0,0,0,4.330632131,0.035049493,0,0
20100801,2010,8,1,8/4/2010,NZ060,12:54,10.0,1,WestDel,Other,11.58,1972,2462,20.1,48,3.86,37258,69.58,0,0,0,0,3.127825602,0.000131565,0,0
20100801,2010,8,1,8/4/2010,NZ064,14:04,10.0,1,SacR,Other,9.02,145,172,21.3,76,6.30,30366,56.71,0,0,0,0,0.008584648,0,0,0
20100801,2010,8,1,8/2/2010,NZ074,8:37,10.0,1,SJR,Other,11.34,1047,1040,20.0,56,2.61,43031,80.36,0,0,0,0,0.043380472,0,0.000426047,0
20100801,2010,8,1,8/3/2010,NZ086,11:22,10.0,1,SJR,Other,12.50,158,160,21.7,140,1.99,33751,63.03,0,0,0,0,0,0,0,0
20100801,2010,8,1,8/3/2010,NZ092,14:05,10.0,1,EastDel,Other,12.34,515,515,25.5,80,6.41,35092,65.53,0,0,0,0,0.394280895,0,0.001376388,0
20100801,2010,8,1,8/6/2010,NZ41A,9:40,10.0,0,SPBay,Other,3.05,34277,34278,18.0,20,1.73,35265,65.86,0.032666759,0,0.000259935,0,0.012245474,0.092632462,0,0
20100801,2010,8,1,8/6/2010,NZD06,12:15,10.0,1,CarStrait,Other,10.09,23084,25416,18.8,40,1.28,27105,50.62,0,0,0.033435303,0,0.52610629,0.093642828,0,0
20100801,2010,8,1,8/3/2010,NZD16,10:17,10.0,1,SJR,Other,16.55,326,328,21.2,96,2.38,32351,60.41,0,0,0,0,0.011285306,0,0.00474463,0
20100801,2010,8,1,8/2/2010,NZD19,9:50,10.0,0,SoDel,Other,2.07,328,328,20.7,100,2.29,31226,58.31,0,0,0,0,0,0,0,0
20100801,2010,8,1,8/2/2010,NZD28,10:51,10.0,1,SoDel,Other,3.44,275,274,22.0,180,1.17,38288,71.50,0,0,0,0,0,0,0,0
20100801,2010,8,1,8/6/2010,NZD41,10:41,10.0,0,SPBay,Other,13.53,41205,42185,17.9,92,3.36,40400,75.45,0.000578483,0.003937588,0.065891497,0,0,0,0,0
20100801,2010,8,1,8/3/2010,NZM10,12:45,10.0,2,EastDel,Other,5.24,193,192,24.4,184,2.57,30903,57.71,0,0,0,0,0,0,0,0
20100801,2010,8,1,8/5/2010,NZS42,11:19,10.0,2,SuiMar,Other,6.37,9010,9033,20.3,44,2.32,28237,52.73,0,0,0,0,0.359997336,0.083910846,0,0
20100901,2010,9,1,9/16/2010,NZ028,9:22,10.0,1,SuiBay,Other,2.62,17764,17765,18.7,30,5.55,35388,66.09,0,0,0,0,0.014452481,0.170329013,0,0
20100901,2010,9,1,9/16/2010,NZ032,11:19,10.0,1,SuiMar,Other,9.27,15919,16505,19.6,50,5.19,35541,66.37,0,0,0,0,0.308846902,0.195340665,0,0
20100901,2010,9,1,9/15/2010,NZ048,9:53,10.0,1,SuiBay,Other,14.39,14933,16779,19.1,70,2.56,35961,67.16,0,0,0.002430623,0,0.275442393,0.087061999,0,0
20100901,2010,9,1,9/17/2010,NZ054,13:29,10.0,1,SuiBay,Other,12.47,11365,12463,19.5,84,4.13,36561,68.28,0,0,0,0,0.080792125,0.013139758,0,0
20100901,2010,9,1,9/15/2010,NZ060,12:02,10.0,1,WestDel,Other,12.31,6175,7322,19.7,68,2.51,33623,62.79,0,0,0,0,0.005025225,0.00733088,0,0
20100901,2010,9,1,9/15/2010,NZ064,13:23,10.0,1,SacR,Other,10.33,1070,1166,20.0,56,2.76,33110,61.83,0,0,0,0,1.473502148,0,0.00070585,0
20100901,2010,9,1,9/13/2010,NZ074,7:54,10.0,1,SJR,Other,12.37,4467,4694,20.4,80,2.03,30437,56.84,0,0,0,0,0.421522969,0.023843832,0,0
20100901,2010,9,1,9/14/2010,NZ086,9:20,10.0,1,SJR,Other,12.95,468,437,20.3,130,1.27,30308,56.60,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/14/2010,NZ092,10:56,10.0,1,EastDel,Other,12.65,545,548,23.0,144,3.01,35342,66.00,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/17/2010,NZ41A,9:40,10.0,0,SPBay,Other,3.08,38481,38480,19.1,100,1.69,36001,67.23,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/17/2010,NZD06,12:24,10.0,1,CarStrait,Other,10.12,28622,29778,19.2,70,2.69,34213,63.89,0.029711835,0,0.044221855,0,0.036610212,0.060357759,0,0
20100901,2010,9,1,9/14/2010,NZD16,8:34,10.0,1,SJR,Other,18.32,1301,1294,20.5,112,1.52,34296,64.05,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/13/2010,NZD19,8:57,10.0,0,SoDel,Other,10.85,1351,1348,20.9,144,1.23,39219,73.24,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/13/2010,NZD28,9:56,10.0,1,SoDel,Other,7.41,830,850,21.2,212,1.30,27001,50.42,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/17/2010,NZD41,10:47,10.0,0,SPBay,Other,13.56,43913,44444,18.0,136,3.16,40176,75.03,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/15/2010,NZEZ2,12:54,10.0,1,EZ,Other,10.73,1232,2054,19.7,60,2.55,32685,61.04,0,0,0,0,6.333076979,0.00753314,0,0
20100901,2010,9,1,9/15/2010,NZEZ6,12:19,10.0,1,EZ,Other,10.91,5425,6194,19.8,74,2.48,32424,60.55,0,0,0,0,0.005038106,0.007682046,0,0
20100901,2010,9,1,9/14/2010,NZM10,12:16,10.0,2,EastDel,Other,5.64,236,238,21.9,216,2.16,32534,60.76,0,0,0,0,0,0,0,0
20100901,2010,9,1,9/16/2010,NZS42,10:20,10.0,2,SuiMar,Other,6.95,14353,14685,19.9,44,4.47,34614,64.64,0,0,0,0,0,0.024808166,0,0
20101001,2010,10,1,10/15/2010,NZ028,8:26,10.0,1,SuiBay,Other,2.56,18737,18740,19.7,62,1.83,39404,74.89,0,0,0.000582772,0,0.000526769,0.028124835,0,0
20101001,2010,10,1,10/15/2010,NZ032,10:32,10.0,1,SuiMar,Other,10.09,15950,16052,19.9,64,1.61,37158,70.62,0,0,0,0,0.011789418,0.012888114,0,0
20101001,2010,10,1,10/14/2010,NZ048,9:31,10.0,1,SuiBay,Other,14.20,14977,20057,19.4,100,1.64,25088,47.68,0,0,0.005652607,0,0.497505669,0.141521344,0,0
20101001,2010,10,1,10/14/2010,NZ054,10:10,10.0,1,SuiBay,Other,12.95,12521,14731,19.6,76,1.71,35712,67.87,0,0,0,0,0.530045604,0.079480807,0,0
20101001,2010,10,1,10/14/2010,NZ060,10:52,10.0,1,WestDel,Other,12.80,6514,8841,19.9,70,1.67,30914,58.75,0,0,0,0,0.04035593,0.030955825,0,0
20101001,2010,10,1,10/14/2010,NZ064,12:04,10.0,1,SacR,Other,10.36,1458,2087,19.6,80,1.82,34147,64.90,0,0,0,0,0.166740865,0,0,0
20101001,2010,10,1,10/12/2010,NZ074,8:23,10.0,1,SJR,Other,12.13,3574,4676,19.4,50,1.92,28417,54.01,0,0,0,0,0.156698724,0.001987039,0,0
20101001,2010,10,1,10/13/2010,NZ086,9:25,10.0,1,SJR,Other,12.74,352,339,19.6,164,1.47,34024,64.66,0,0,0,0,0,0,0,0
20101001,2010,10,1,10/13/2010,NZ092,11:05,10.0,1,EastDel,Other,12.56,575,570,21.0,140,1.85,30280,57.55,0,0,0,0,0.005810152,0,0,0
20101001,2010,10,1,10/18/2010,NZ41A,8:41,10.0,0,SPBay,Other,1.77,36946,36960,17.0,96,1.83,35997,68.41,0,0,0.011080049,0,0,0,0,0
20101001,2010,10,1,10/18/2010,NZD06,11:13,10.0,1,CarStrait,Other,11.13,29398,31465,18.3,80,1.06,40616,77.19,0.000665273,0,0.659462917,0,0,0.004778605,0,0
20101001,2010,10,1,10/13/2010,NZD16,8:39,10.0,1,SJR,Other,18.71,855,867,19.8,136,1.32,33994,64.61,0,0,0,0,0,0,0,0
20101001,2010,10,1,10/12/2010,NZD19,9:32,10.0,0,SoDel,Other,1.62,884,851,19.9,184,0.90,29823,56.68,0,0,0,0,0,0,0,0
20101001,2010,10,1,10/12/2010,NZD28,10:41,10.0,1,SoDel,Other,7.38,670,676,20.4,312,1.07,32856,62.45,0,0,0,0,0,0,0,0
20101001,2010,10,1,10/18/2010,NZD41,9:45,10.0,0,SPBay,Other,13.47,44179,44334,16.7,130,2.26,39618,75.30,0,0,0.010464535,0,0,0,0,0
20101001,2010,10,1,10/14/2010,NZEZ6,11:27,10.0,1,EZ,Other,11.73,4708,5309,19.7,70,2.34,33079,62.87,0,0,0,0,0.502394955,0.003290561,0,0
20101001,2010,10,1,10/13/2010,NZM10,12:24,10.0,2,EastDel,Other,5.52,230,228,21.1,200,2.33,33981,64.58,0,0,0,0,0,0,0,0
20101001,2010,10,1,10/15/2010,NZS42,9:31,10.0,2,SuiMar,Other,5.73,15078,15122,19.9,60,1.61,33636,63.93,0,0,0.000267776,0,0.00030855,0.011684256,0,0
20101101,2010,11,1,11/16/2010,NZ028,9:57,10.0,1,SuiBay,Other,1.83,21142,21154,15.3,96,0.94,33484,63.64,0,0,0.100181163,0,0,0,0,0
20101101,2010,11,1,11/16/2010,NZ032,12:02,10.0,1,SuiMar,Other,6.49,16431,16792,15.1,84,1.08,35563,67.59,0,0,0.007737879,0,0,0,0,0
20101101,2010,11,1,11/15/2010,NZ048,10:32,10.0,1,SuiBay,Other,13.69,14910,23147,15.2,68,1.24,30799,58.54,0,0,1.020254435,0,0.004032309,0.045827703,0,0
20101101,2010,11,1,11/15/2010,NZ054,10:59,10.0,1,SuiBay,Other,11.83,13806,16684,15.3,32,1.21,36516,69.40,0,0,0.088493082,0,0.032345063,0.001122176,0,0
20101101,2010,11,1,11/15/2010,NZ060,12:09,10.0,1,WestDel,Other,11.67,9180,12349,15.4,88,1.09,33350,63.38,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/15/2010,NZ064,13:24,10.0,1,SacR,Other,9.17,3392,4042,15.5,72,1.82,24583,46.72,0,0,0,0,0.003165627,0,0,0
20101101,2010,11,1,11/9/2010,NZ074,7:00,10.0,1,SJR,Other,7.96,4763,5291,15.4,68,1.32,48262,91.73,0,0,0,0,0.00075253,0,0,0
20101101,2010,11,1,11/10/2010,NZ086,8:23,10.0,1,SJR,Other,11.58,301,328,15.5,160,0.91,44291,84.18,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/10/2010,NZ092,9:54,10.0,1,EastDel,Other,11.64,454,456,15.9,156,1.31,40000,76.02,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/17/2010,NZ41A,9:11,10.0,0,SPBay,Other,2.44,37235,37247,15.3,68,2.72,35181,66.86,0,0,0.046183387,0,0,0,0,0
20101101,2010,11,1,11/17/2010,NZD06,11:45,10.0,1,CarStrait,Other,15.06,33077,35043,15.4,100,1.47,33113,62.93,0.000344733,0,0.279701255,0,0,0,0,0
20101101,2010,11,1,11/10/2010,NZD16,7:25,10.0,1,SJR,Other,13.29,849,981,15.6,116,1.19,38657,73.47,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/9/2010,NZD19,8:20,10.0,0,SoDel,Other,2.65,1010,996,15.7,116,1.25,29054,55.22,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/9/2010,NZD28,9:18,8.0,1,SoDel,Other,5.43,570,571,15.6,236,1.10,35790,68.02,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/17/2010,NZD41,9:56,10.0,0,SPBay,Other,12.53,43906,45081,14.8,140,2.52,39836,75.71,0,0,0.036739559,0,0,0,0,0
20101101,2010,11,1,11/15/2010,NZEZ2,14:00,10.0,1,EZ,Other,8.23,1660,1874,15.0,76,2.05,24248,46.09,0,0,0,0,0.025556228,0,0,0
20101101,2010,11,1,11/15/2010,NZEZ6,12:46,10.0,1,EZ,Other,10.61,5422,6972,15.4,68,1.31,24880,47.29,0,0,0,0,0.194085452,0.009610637,0,0
20101101,2010,11,1,11/10/2010,NZM10,11:26,10.0,2,EastDel,Other,3.20,227,228,15.6,204,0.89,33393,63.47,0,0,0,0,0,0,0,0
20101101,2010,11,1,11/16/2010,NZS42,11:01,10.0,2,SuiMar,Other,6.25,15735,15809,15.1,64,0.70,33435,63.55,0,0,0.001373624,0,0.002948677,0.00960712,0,0
20101201,2010,12,1,12/16/2010,NZ028,9:35,10.0,1,SuiBay,Other,2.80,11320,11899,11.3,64,0.64,32761,62.26,0,0,0.056120576,0,0,0.000700942,0,0
20101201,2010,12,1,12/16/2010,NZ032,11:37,10.0,1,SuiMar,Other,8.90,8324,8382,11.5,44,0.77,33333,63.35,0,0,0,0,0.188345514,0.230477748,0,0
20101201,2010,12,1,12/15/2010,NZ048,10:19,10.0,1,SuiBay,Other,14.97,7493,18102,11.5,64,0.57,31784,60.41,0,0,0.571575019,0,0.007484383,0.010158143,0,0
20101201,2010,12,1,12/15/2010,NZ054,10:59,10.0,1,SuiBay,Other,15.33,4243,10751,11.7,60,0.87,38691,73.53,0,0,0.013571978,0,0.006416532,0.000593512,0,0
20101201,2010,12,1,12/15/2010,NZ060,12:19,10.0,1,WestDel,Other,12.92,1811,4701,11.7,60,1.21,34904,66.34,0,0,0,0,0.013560312,0,0,0
20101201,2010,12,1,12/15/2010,NZ064,13:46,10.0,1,SacR,Other,10.70,174,175,12.0,80,0.94,35454,67.38,0,0,0,0,0,0,0.000254045,0
20101201,2010,12,1,12/13/2010,NZ074,10:00,10.0,1,SJR,Other,13.72,569,603,11.7,60,1.11,36266,68.93,0,0,0,0,0.006559412,0,0,0
20101201,2010,12,1,12/14/2010,NZ086,11:22,10.0,1,SJR,Other,13.96,309,305,11.5,124,0.57,41732,79.31,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/14/2010,NZ092,12:46,10.0,1,EastDel,Other,13.23,345,350,12.5,104,0.75,29673,56.40,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/17/2010,NZ41A,9:00,10.0,0,SPBay,Other,3.72,32998,33355,11.3,50,1.07,43018,81.76,0.000533813,0,0.461033851,0,0,0,0,0
20101201,2010,12,1,12/17/2010,NZD06,12:39,10.0,1,CarStrait,Other,11.92,22589,31622,11.4,84,1.17,35614,67.69,0.008257213,0.00064479,1.751312806,0,0,0.135109572,0,0
20101201,2010,12,1,12/14/2010,NZD16,10:31,10.0,1,SJR,Other,19.63,467,449,11.6,104,0.62,35981,68.38,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/13/2010,NZD19,11:05,10.0,0,SoDel,Other,8.26,638,637,11.5,164,0.70,39180,74.46,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/13/2010,NZD28,12:04,10.0,1,SoDel,Other,8.23,588,608,11.8,312,0.96,29159,55.42,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/17/2010,NZD41,10:04,10.0,0,SPBay,Other,14.08,40052,43300,11.5,96,2.31,34172,64.95,0.005349116,0.019996528,0.712561739,0,0,0.089632397,0,0
20101201,2010,12,1,12/15/2010,NZEZ2,13:02,10.0,1,EZ,Other,12.95,846,2760,11.8,70,1.08,28822,54.78,0,0,0,0,0.102895313,0,0,0
20101201,2010,12,1,12/15/2010,NZEZ6,11:57,10.0,1,EZ,Other,12.86,4180,5142,11.7,70,0.79,32122,61.05,0,0,0.020204851,0,0.012981019,0,0,0
20101201,2010,12,1,12/14/2010,NZM10,14:05,10.0,2,EastDel,Other,5.94,290,290,12.0,248,1.03,34135,64.88,0,0,0,0,0,0,0,0
20101201,2010,12,1,12/16/2010,NZS42,10:31,10.0,2,SuiMar,Other,6.89,8415,8436,11.6,52,0.62,36049,68.51,0,0,0,0,0.008226389,0.040256815,0,0
20110101,2011,1,1,1/19/2011,NZ004,12:28,10.0,0,CarStrait,Other,15.64,19452,24282,9.7,64,0.61,37584,71.43,0,0,1.752592659,0,0.006329386,0.055620521,0,0
20110101,2011,1,1,1/18/2011,NZ028,11:38,10.0,1,SuiBay,Other,2.19,6129,6164,9.0,36,0.50,35716,67.88,0,0,0.013174886,0,0.006475545,0.009888692,0,0
20110101,2011,1,1,1/18/2011,NZ032,13:42,10.0,1,SuiMar,Other,7.41,3117,3134,8.9,32,0.81,39922,75.87,0,0,0,0,0.340832465,0.046077018,0,0
20110101,2011,1,1,1/14/2011,NZ048,9:37,10.0,1,SuiBay,Other,13.96,1853,15385,8.1,56,0.56,34586,65.73,0,0,0.538642614,0,0.138151583,0.31079215,0,0
20110101,2011,1,1,1/14/2011,NZ054,10:18,10.0,1,SuiBay,Other,11.40,1239,7186,8.1,56,0.67,44861,85.26,0,0,0.000766338,0,0.040916737,0.095250359,0,0
20110101,2011,1,1,1/14/2011,NZ060,11:41,10.0,1,WestDel,Other,9.48,304,382,8.2,52,0.88,39711,75.47,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/14/2011,NZ064,12:37,10.0,1,SacR,Other,10.15,212,222,8.3,58,1.05,39603,75.27,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/13/2011,NZ074,9:57,10.0,1,SJR,Other,11.73,189,189,7.9,68,0.58,56296,106.99,0,0,0,0.000407907,0,0,0,0
20110101,2011,1,1,1/12/2011,NZ086,11:00,10.0,1,SJR,Other,12.56,177,177,7.9,80,0.64,41417,78.72,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/12/2011,NZ092,12:36,10.0,1,EastDel,Other,12.13,226,228,8.0,48,1.23,41704,79.26,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/19/2011,NZ41A,10:40,10.0,0,SPBay,Other,2.80,28895,28917,10.3,60,1.48,31766,60.37,0,0,2.367271133,0,0,0,0,0
20110101,2011,1,1,1/19/2011,NZD06,13:03,10.0,1,CarStrait,Other,13.41,18086,23306,9.7,60,0.95,42693,81.14,0,0,1.125435528,0,0.035145882,0.136873105,0,0
20110101,2011,1,1,1/12/2011,NZD16,10:02,10.0,1,SJR,Other,11.80,174,175,7.9,84,0.52,39374,74.83,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/13/2011,NZD19,11:08,10.0,0,SoDel,Other,2.87,181,181,8.0,92,0.56,34084,64.78,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/13/2011,NZD28,12:00,10.0,1,SoDel,Other,5.12,217,215,8.0,116,0.35,36718,69.79,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/19/2011,NZD41,9:50,10.0,0,SPBay,Other,13.53,31195,38008,10.3,70,2.10,33421,63.52,0.008486437,0.004243218,0.811186042,0,0,0.193455309,0.000144115,0
20110101,2011,1,1,1/14/2011,NZEZ2,11:03,10.0,1,EZ,Other,10.45,955,2070,8.1,58,0.74,41173,78.25,0,0,0.000218758,0,0,0,0,0
20110101,2011,1,1,1/12/2011,NZM10,14:04,10.0,2,EastDel,Other,3.87,277,277,7.5,80,0.63,36054,68.52,0,0,0,0,0,0,0,0
20110101,2011,1,1,1/18/2011,NZS42,12:42,10.0,2,SuiMar,Other,6.86,3075,3078,8.9,24,0.84,37308,70.91,0,0,0,0,0.21528743,0.019505111,0.000482841,0
20110201,2011,2,1,2/15/2011,NZ028,10:48,10.0,1,SuiBay,Other,2.07,13461,13544,11.2,50,1.13,29500,56.07,0,0,0.316054475,0,0.00035181,0,0,0
20110201,2011,2,1,2/15/2011,NZ032,12:44,10.0,1,SuiMar,Other,8.50,8294,8494,11.1,36,0.60,40864,77.66,0,0,0.006258901,0,0.057774081,0.300651767,0,0
20110201,2011,2,1,2/14/2011,NZ048,10:32,10.0,1,SuiBay,Other,12.86,10113,20219,10.9,60,1.38,26406,50.19,0,0,0.539138656,0,0.026280263,0.442826733,0,0
20110201,2011,2,1,2/14/2011,NZ054,11:15,10.0,1,SuiBay,Other,12.65,6767,14232,10.7,56,1.42,36286,68.96,0,0,0.175573248,0,0.199009989,0.205105131,0.002052569,0
