"SampleDate","Station","TowNum","CountOfLength","Common Name","Catch","FishCode"
5/13/2014 0:00:00,501,3,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,519,3,2,"Longfin Smelt",2,2
5/13/2014 0:00:00,602,3,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,606,1,3,"Longfin Smelt",3,2
5/13/2014 0:00:00,606,2,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,606,3,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,609,1,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,706,1,1,"Longfin Smelt",1,2
5/13/2014 0:00:00,706,2,14,"Longfin Smelt",14,2
5/13/2014 0:00:00,706,3,23,"Longfin Smelt",23,2
5/14/2014 0:00:00,508,1,4,"Longfin Smelt",4,2
5/14/2014 0:00:00,508,2,8,"Longfin Smelt",8,2
5/14/2014 0:00:00,508,3,5,"Longfin Smelt",5,2
5/14/2014 0:00:00,513,1,3,"Longfin Smelt",3,2
5/14/2014 0:00:00,513,2,6,"Longfin Smelt",6,2
5/14/2014 0:00:00,513,3,1,"Longfin Smelt",1,2
5/14/2014 0:00:00,704,2,7,"Longfin Smelt",7,2
5/14/2014 0:00:00,704,3,2,"Longfin Smelt",2,2
5/14/2014 0:00:00,801,1,2,"Longfin Smelt",2,2
5/14/2014 0:00:00,801,2,8,"Longfin Smelt",8,2
5/14/2014 0:00:00,801,3,6,"Longfin Smelt",6,2
5/15/2014 0:00:00,405,2,1,"Longfin Smelt",1,2
5/15/2014 0:00:00,418,2,5,"Longfin Smelt",5,2
5/29/2014 0:00:00,405,2,1,"Longfin Smelt",1,2
5/29/2014 0:00:00,513,2,3,"Longfin Smelt",3,2
5/29/2014 0:00:00,606,2,1,"Longfin Smelt",1,2
5/29/2014 0:00:00,606,3,1,"Longfin Smelt",1,2
5/29/2014 0:00:00,609,2,1,"Longfin Smelt",1,2
5/29/2014 0:00:00,609,3,1,"Longfin Smelt",1,2
5/29/2014 0:00:00,704,1,2,"Longfin Smelt",2,2
5/29/2014 0:00:00,706,1,4,"Longfin Smelt",4,2
5/29/2014 0:00:00,706,2,1,"Longfin Smelt",1,2
6/10/2014 0:00:00,501,2,1,"Longfin Smelt",1,2
6/11/2014 0:00:00,405,1,1,"Longfin Smelt",1,2
6/11/2014 0:00:00,405,2,1,"Longfin Smelt",1,2
6/11/2014 0:00:00,405,3,1,"Longfin Smelt",1,2
6/11/2014 0:00:00,508,3,1,"Longfin Smelt",1,2
6/26/2014 0:00:00,405,2,1,"Longfin Smelt",1,2
6/26/2014 0:00:00,405,3,1,"Longfin Smelt",1,2
3/16/2015 0:00:00,703,1,1,"Longfin Smelt",1,2
3/16/2015 0:00:00,703,2,1,"Longfin Smelt",1,2
3/16/2015 0:00:00,704,3,1,"Longfin Smelt",1,2
3/16/2015 0:00:00,918,2,1,"Longfin Smelt",1,2
3/17/2015 0:00:00,707,1,2,"Longfin Smelt",2,2
3/17/2015 0:00:00,707,2,1,"Longfin Smelt",1,2
3/17/2015 0:00:00,707,3,2,"Longfin Smelt",2,2
3/17/2015 0:00:00,906,3,1,"Longfin Smelt",1,2
3/17/2015 0:00:00,910,1,2,"Longfin Smelt",2,2
3/19/2015 0:00:00,504,1,1,"Longfin Smelt",1,2
3/19/2015 0:00:00,602,2,3,"Longfin Smelt",3,2
3/19/2015 0:00:00,606,2,9,"Longfin Smelt",9,2
3/19/2015 0:00:00,606,3,8,"Longfin Smelt",8,2
3/19/2015 0:00:00,609,1,4,"Longfin Smelt",4,2
3/19/2015 0:00:00,609,2,4,"Longfin Smelt",4,2
3/19/2015 0:00:00,609,3,3,"Longfin Smelt",3,2
3/20/2015 0:00:00,501,3,1,"Longfin Smelt",1,2
3/20/2015 0:00:00,508,1,3,"Longfin Smelt",3,2
3/20/2015 0:00:00,508,3,1,"Longfin Smelt",1,2
3/20/2015 0:00:00,513,1,2,"Longfin Smelt",2,2
3/20/2015 0:00:00,513,2,2,"Longfin Smelt",2,2
3/20/2015 0:00:00,519,2,1,"Longfin Smelt",1,2
3/20/2015 0:00:00,519,3,2,"Longfin Smelt",2,2
3/20/2015 0:00:00,520,1,3,"Longfin Smelt",3,2
3/20/2015 0:00:00,520,2,4,"Longfin Smelt",4,2
3/20/2015 0:00:00,801,2,1,"Longfin Smelt",1,2
3/20/2015 0:00:00,804,2,2,"Longfin Smelt",2,2
3/20/2015 0:00:00,804,3,1,"Longfin Smelt",1,2
3/30/2015 0:00:00,809,1,21,"Longfin Smelt",21,2
3/30/2015 0:00:00,809,2,3,"Longfin Smelt",3,2
3/30/2015 0:00:00,809,3,6,"Longfin Smelt",6,2
3/30/2015 0:00:00,901,1,1,"Longfin Smelt",1,2
3/30/2015 0:00:00,901,3,1,"Longfin Smelt",1,2
3/30/2015 0:00:00,902,2,2,"Longfin Smelt",2,2
3/30/2015 0:00:00,902,3,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,705,1,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,705,2,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,705,3,3,"Longfin Smelt",3,2
4/1/2015 0:00:00,706,1,15,"Longfin Smelt",15,2
4/1/2015 0:00:00,706,2,16,"Longfin Smelt",16,2
4/1/2015 0:00:00,706,3,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,707,1,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,707,2,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,707,3,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,711,1,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,812,1,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,812,2,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,812,3,2,"Longfin Smelt",2,2
4/1/2015 0:00:00,815,1,1,"Longfin Smelt",1,2
4/1/2015 0:00:00,906,2,1,"Longfin Smelt",1,2
4/2/2015 0:00:00,703,1,3,"Longfin Smelt",3,2
4/2/2015 0:00:00,703,2,3,"Longfin Smelt",3,2
4/2/2015 0:00:00,703,3,5,"Longfin Smelt",5,2
4/2/2015 0:00:00,704,1,1,"Longfin Smelt",1,2
4/2/2015 0:00:00,704,2,1,"Longfin Smelt",1,2
4/2/2015 0:00:00,704,3,2,"Longfin Smelt",2,2
4/2/2015 0:00:00,801,1,1,"Longfin Smelt",1,2
4/2/2015 0:00:00,801,2,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,501,2,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,513,1,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,520,1,3,"Longfin Smelt",3,2
4/3/2015 0:00:00,520,2,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,520,3,3,"Longfin Smelt",3,2
4/3/2015 0:00:00,804,1,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,804,2,1,"Longfin Smelt",1,2
4/3/2015 0:00:00,804,3,2,"Longfin Smelt",2,2
4/8/2015 0:00:00,606,1,23,"Longfin Smelt",23,2
4/8/2015 0:00:00,606,2,19,"Longfin Smelt",19,2
4/8/2015 0:00:00,606,3,1,"Longfin Smelt",1,2
4/8/2015 0:00:00,609,3,1,"Longfin Smelt",1,2
4/13/2015 0:00:00,513,2,1,"Longfin Smelt",1,2
4/13/2015 0:00:00,704,1,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,704,2,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,704,3,3,"Longfin Smelt",3,2
4/13/2015 0:00:00,706,1,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,706,2,6,"Longfin Smelt",6,2
4/13/2015 0:00:00,706,3,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,804,3,1,"Longfin Smelt",1,2
4/13/2015 0:00:00,809,1,6,"Longfin Smelt",6,2
4/13/2015 0:00:00,809,2,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,809,3,2,"Longfin Smelt",2,2
4/13/2015 0:00:00,902,1,1,"Longfin Smelt",1,2
4/14/2015 0:00:00,606,1,16,"Longfin Smelt",17,2
4/14/2015 0:00:00,606,2,10,"Longfin Smelt",10,2
4/14/2015 0:00:00,606,3,2,"Longfin Smelt",2,2
4/14/2015 0:00:00,610,1,2,"Longfin Smelt",2,2
4/14/2015 0:00:00,610,2,3,"Longfin Smelt",3,2
4/14/2015 0:00:00,610,3,3,"Longfin Smelt",3,2
4/16/2015 0:00:00,705,1,2,"Longfin Smelt",2,2
4/16/2015 0:00:00,705,2,1,"Longfin Smelt",1,2
4/16/2015 0:00:00,707,1,1,"Longfin Smelt",1,2
4/16/2015 0:00:00,707,2,1,"Longfin Smelt",1,2
4/16/2015 0:00:00,707,3,1,"Longfin Smelt",1,2
4/16/2015 0:00:00,719,1,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,508,3,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,513,1,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,520,1,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,703,3,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,704,1,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,704,2,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,706,1,14,"Longfin Smelt",14,2
4/27/2015 0:00:00,706,2,11,"Longfin Smelt",11,2
4/27/2015 0:00:00,706,3,12,"Longfin Smelt",12,2
4/27/2015 0:00:00,801,2,1,"Longfin Smelt",1,2
4/27/2015 0:00:00,804,1,2,"Longfin Smelt",2,2
4/27/2015 0:00:00,809,1,2,"Longfin Smelt",2,2
4/27/2015 0:00:00,809,2,5,"Longfin Smelt",5,2
4/27/2015 0:00:00,809,3,3,"Longfin Smelt",3,2
4/27/2015 0:00:00,901,1,2,"Longfin Smelt",2,2
4/27/2015 0:00:00,918,2,1,"Longfin Smelt",1,2
4/28/2015 0:00:00,606,1,1,"Longfin Smelt",1,2
4/28/2015 0:00:00,606,2,5,"Longfin Smelt",5,2
4/28/2015 0:00:00,606,3,1,"Longfin Smelt",1,2
4/28/2015 0:00:00,610,2,2,"Longfin Smelt",2,2
4/28/2015 0:00:00,707,1,13,"Longfin Smelt",13,2
4/28/2015 0:00:00,707,2,7,"Longfin Smelt",7,2
5/11/2015 0:00:00,508,1,1,"Longfin Smelt",1,2
5/11/2015 0:00:00,508,3,1,"Longfin Smelt",1,2
5/11/2015 0:00:00,704,1,3,"Longfin Smelt",3,2
5/11/2015 0:00:00,704,2,5,"Longfin Smelt",5,2
5/11/2015 0:00:00,704,3,2,"Longfin Smelt",2,2
5/11/2015 0:00:00,706,1,4,"Longfin Smelt",4,2
5/11/2015 0:00:00,706,2,7,"Longfin Smelt",7,2
5/11/2015 0:00:00,706,3,3,"Longfin Smelt",3,2
5/12/2015 0:00:00,504,2,1,"Longfin Smelt",1,2
5/12/2015 0:00:00,606,2,1,"Longfin Smelt",1,2
5/12/2015 0:00:00,609,1,1,"Longfin Smelt",1,2
5/12/2015 0:00:00,610,1,4,"Longfin Smelt",4,2
5/12/2015 0:00:00,610,2,4,"Longfin Smelt",4,2
5/12/2015 0:00:00,610,3,4,"Longfin Smelt",4,2
5/12/2015 0:00:00,705,3,1,"Longfin Smelt",1,2
5/12/2015 0:00:00,707,1,2,"Longfin Smelt",2,2
5/12/2015 0:00:00,707,3,1,"Longfin Smelt",1,2
5/26/2015 0:00:00,508,3,1,"Longfin Smelt",1,2
5/26/2015 0:00:00,513,3,1,"Longfin Smelt",1,2
5/27/2015 0:00:00,504,2,1,"Longfin Smelt",1,2
5/27/2015 0:00:00,606,1,2,"Longfin Smelt",2,2
5/27/2015 0:00:00,606,2,2,"Longfin Smelt",2,2
5/27/2015 0:00:00,610,2,4,"Longfin Smelt",4,2
5/28/2015 0:00:00,719,1,1,"Longfin Smelt",1,2
5/29/2015 0:00:00,411,1,1,"Longfin Smelt",1,2
6/8/2015 0:00:00,704,3,2,"Longfin Smelt",2,2
6/9/2015 0:00:00,501,1,1,"Longfin Smelt",1,2
3/14/2016 0:00:00,513,1,1,"Longfin Smelt",1,2
3/14/2016 0:00:00,513,2,1,"Longfin Smelt",1,2
3/14/2016 0:00:00,801,3,1,"Longfin Smelt",1,2
3/15/2016 0:00:00,411,1,1,"Longfin Smelt",1,2
3/15/2016 0:00:00,411,3,1,"Longfin Smelt",1,2
3/15/2016 0:00:00,520,1,1,"Longfin Smelt",1,2
3/15/2016 0:00:00,520,2,1,"Longfin Smelt",1,2
3/15/2016 0:00:00,520,3,1,"Longfin Smelt",1,2
3/16/2016 0:00:00,340,1,3,"Longfin Smelt",3,2
3/16/2016 0:00:00,340,2,4,"Longfin Smelt",4,2
3/16/2016 0:00:00,342,1,5,"Longfin Smelt",5,2
3/16/2016 0:00:00,342,2,7,"Longfin Smelt",7,2
3/16/2016 0:00:00,342,3,17,"Longfin Smelt",17,2
3/16/2016 0:00:00,343,2,1,"Longfin Smelt",1,2
3/16/2016 0:00:00,343,3,1,"Longfin Smelt",1,2
3/16/2016 0:00:00,716,2,1,"Longfin Smelt",1,2
3/16/2016 0:00:00,719,1,1,"Longfin Smelt",1,2
3/16/2016 0:00:00,719,2,2,"Longfin Smelt",2,2
3/17/2016 0:00:00,405,1,11,"Longfin Smelt",11,2
3/17/2016 0:00:00,405,2,4,"Longfin Smelt",4,2
3/17/2016 0:00:00,405,3,10,"Longfin Smelt",10,2
3/17/2016 0:00:00,418,1,24,"Longfin Smelt",24,2
3/17/2016 0:00:00,418,2,10,"Longfin Smelt",10,2
3/17/2016 0:00:00,418,3,11,"Longfin Smelt",11,2
3/17/2016 0:00:00,602,1,2,"Longfin Smelt",2,2
3/17/2016 0:00:00,602,2,1,"Longfin Smelt",1,2
3/29/2016 0:00:00,501,1,1,"Longfin Smelt",1,2
3/29/2016 0:00:00,501,2,1,"Longfin Smelt",1,2
3/29/2016 0:00:00,501,3,1,"Longfin Smelt",1,2
3/29/2016 0:00:00,809,2,2,"Longfin Smelt",2,2
3/30/2016 0:00:00,342,3,1,"Longfin Smelt",1,2
3/30/2016 0:00:00,343,1,6,"Longfin Smelt",6,2
3/30/2016 0:00:00,343,2,4,"Longfin Smelt",4,2
3/30/2016 0:00:00,343,3,5,"Longfin Smelt",5,2
3/31/2016 0:00:00,606,1,12,"Longfin Smelt",12,2
3/31/2016 0:00:00,606,2,7,"Longfin Smelt",7,2
3/31/2016 0:00:00,606,3,4,"Longfin Smelt",4,2
3/31/2016 0:00:00,609,2,1,"Longfin Smelt",1,2
4/11/2016 0:00:00,513,1,50,"Longfin Smelt",82,2
4/11/2016 0:00:00,513,2,35,"Longfin Smelt",35,2
4/11/2016 0:00:00,513,3,13,"Longfin Smelt",13,2
4/11/2016 0:00:00,704,3,1,"Longfin Smelt",1,2
4/11/2016 0:00:00,705,1,1,"Longfin Smelt",1,2
4/11/2016 0:00:00,705,2,1,"Longfin Smelt",1,2
4/11/2016 0:00:00,801,1,3,"Longfin Smelt",3,2
4/11/2016 0:00:00,801,2,5,"Longfin Smelt",5,2
4/11/2016 0:00:00,801,3,8,"Longfin Smelt",8,2
4/12/2016 0:00:00,411,1,7,"Longfin Smelt",7,2
4/12/2016 0:00:00,411,2,2,"Longfin Smelt",2,2
4/12/2016 0:00:00,501,1,11,"Longfin Smelt",11,2
4/12/2016 0:00:00,501,2,11,"Longfin Smelt",11,2
4/12/2016 0:00:00,501,3,6,"Longfin Smelt",6,2
4/12/2016 0:00:00,504,1,24,"Longfin Smelt",24,2
4/12/2016 0:00:00,504,2,14,"Longfin Smelt",14,2
4/12/2016 0:00:00,504,3,13,"Longfin Smelt",13,2
4/12/2016 0:00:00,508,1,12,"Longfin Smelt",12,2
4/12/2016 0:00:00,508,2,14,"Longfin Smelt",14,2
4/12/2016 0:00:00,508,3,11,"Longfin Smelt",11,2
4/12/2016 0:00:00,519,1,3,"Longfin Smelt",3,2
4/12/2016 0:00:00,520,1,18,"Longfin Smelt",18,2
4/12/2016 0:00:00,520,2,9,"Longfin Smelt",9,2
4/12/2016 0:00:00,520,3,11,"Longfin Smelt",11,2
4/12/2016 0:00:00,703,1,3,"Longfin Smelt",3,2
4/13/2016 0:00:00,343,1,6,"Longfin Smelt",6,2
4/13/2016 0:00:00,343,2,3,"Longfin Smelt",3,2
4/13/2016 0:00:00,343,3,2,"Longfin Smelt",2,2
4/13/2016 0:00:00,344,1,6,"Longfin Smelt",6,2
4/13/2016 0:00:00,344,2,7,"Longfin Smelt",7,2
4/13/2016 0:00:00,344,3,11,"Longfin Smelt",11,2
4/13/2016 0:00:00,345,1,4,"Longfin Smelt",4,2
4/13/2016 0:00:00,345,2,8,"Longfin Smelt",8,2
4/13/2016 0:00:00,345,3,4,"Longfin Smelt",4,2
4/13/2016 0:00:00,346,1,12,"Longfin Smelt",12,2
4/13/2016 0:00:00,346,2,10,"Longfin Smelt",10,2
4/13/2016 0:00:00,346,3,9,"Longfin Smelt",9,2
4/14/2016 0:00:00,418,2,1,"Longfin Smelt",1,2
4/14/2016 0:00:00,602,1,1,"Longfin Smelt",1,2
4/14/2016 0:00:00,602,2,2,"Longfin Smelt",2,2
4/14/2016 0:00:00,602,3,1,"Longfin Smelt",1,2
4/14/2016 0:00:00,606,1,4,"Longfin Smelt",4,2
4/14/2016 0:00:00,606,2,4,"Longfin Smelt",4,2
4/14/2016 0:00:00,606,3,2,"Longfin Smelt",2,2
4/14/2016 0:00:00,610,2,1,"Longfin Smelt",1,2
4/14/2016 0:00:00,610,3,1,"Longfin Smelt",1,2
4/25/2016 0:00:00,513,1,31,"Longfin Smelt",31,2
4/25/2016 0:00:00,513,2,8,"Longfin Smelt",8,2
4/25/2016 0:00:00,513,3,9,"Longfin Smelt",9,2
4/25/2016 0:00:00,704,1,1,"Longfin Smelt",1,2
4/25/2016 0:00:00,801,1,7,"Longfin Smelt",7,2
4/25/2016 0:00:00,801,2,10,"Longfin Smelt",10,2
4/25/2016 0:00:00,801,3,5,"Longfin Smelt",5,2
4/26/2016 0:00:00,411,3,1,"Longfin Smelt",1,2
4/26/2016 0:00:00,501,1,9,"Longfin Smelt",9,2
4/26/2016 0:00:00,501,2,5,"Longfin Smelt",5,2
4/26/2016 0:00:00,501,3,8,"Longfin Smelt",8,2
4/26/2016 0:00:00,504,1,24,"Longfin Smelt",24,2
4/26/2016 0:00:00,504,2,19,"Longfin Smelt",19,2
4/26/2016 0:00:00,504,3,16,"Longfin Smelt",16,2
4/26/2016 0:00:00,508,1,42,"Longfin Smelt",42,2
4/26/2016 0:00:00,508,2,40,"Longfin Smelt",40,2
4/26/2016 0:00:00,508,3,17,"Longfin Smelt",17,2
4/26/2016 0:00:00,519,1,1,"Longfin Smelt",1,2
4/26/2016 0:00:00,519,3,2,"Longfin Smelt",2,2
4/26/2016 0:00:00,520,1,22,"Longfin Smelt",22,2
4/26/2016 0:00:00,520,2,25,"Longfin Smelt",25,2
4/26/2016 0:00:00,520,3,34,"Longfin Smelt",34,2
4/27/2016 0:00:00,344,1,10,"Longfin Smelt",10,2
4/27/2016 0:00:00,344,2,10,"Longfin Smelt",10,2
4/27/2016 0:00:00,344,3,4,"Longfin Smelt",4,2
4/27/2016 0:00:00,345,1,12,"Longfin Smelt",12,2
4/27/2016 0:00:00,345,2,5,"Longfin Smelt",5,2
4/27/2016 0:00:00,345,3,3,"Longfin Smelt",3,2
4/27/2016 0:00:00,346,1,5,"Longfin Smelt",5,2
4/27/2016 0:00:00,346,2,6,"Longfin Smelt",6,2
4/27/2016 0:00:00,346,3,12,"Longfin Smelt",12,2
4/28/2016 0:00:00,602,1,5,"Longfin Smelt",5,2
4/28/2016 0:00:00,602,3,8,"Longfin Smelt",8,2
4/28/2016 0:00:00,606,1,1,"Longfin Smelt",1,2
4/28/2016 0:00:00,606,2,3,"Longfin Smelt",3,2
4/28/2016 0:00:00,606,3,3,"Longfin Smelt",3,2
4/28/2016 0:00:00,609,1,1,"Longfin Smelt",1,2
4/28/2016 0:00:00,609,3,1,"Longfin Smelt",1,2
5/10/2016 0:00:00,513,2,3,"Longfin Smelt",3,2
5/10/2016 0:00:00,513,3,2,"Longfin Smelt",2,2
5/10/2016 0:00:00,704,1,1,"Longfin Smelt",1,2
5/10/2016 0:00:00,801,1,1,"Longfin Smelt",1,2
5/10/2016 0:00:00,801,2,1,"Longfin Smelt",1,2
5/11/2016 0:00:00,501,1,15,"Longfin Smelt",15,2
5/11/2016 0:00:00,501,2,2,"Longfin Smelt",2,2
5/11/2016 0:00:00,501,3,3,"Longfin Smelt",3,2
5/11/2016 0:00:00,504,1,2,"Longfin Smelt",2,2
5/11/2016 0:00:00,508,1,2,"Longfin Smelt",2,2
5/11/2016 0:00:00,508,3,1,"Longfin Smelt",1,2
5/11/2016 0:00:00,519,3,1,"Longfin Smelt",1,2
5/11/2016 0:00:00,520,1,2,"Longfin Smelt",2,2
5/11/2016 0:00:00,520,2,1,"Longfin Smelt",1,2
5/11/2016 0:00:00,520,3,3,"Longfin Smelt",3,2
5/11/2016 0:00:00,703,1,4,"Longfin Smelt",4,2
5/11/2016 0:00:00,703,2,4,"Longfin Smelt",4,2
5/11/2016 0:00:00,703,3,1,"Longfin Smelt",1,2
5/11/2016 0:00:00,804,3,1,"Longfin Smelt",1,2
5/12/2016 0:00:00,344,1,1,"Longfin Smelt",1,2
5/12/2016 0:00:00,344,3,1,"Longfin Smelt",1,2
5/12/2016 0:00:00,345,2,1,"Longfin Smelt",1,2
5/12/2016 0:00:00,345,3,1,"Longfin Smelt",1,2
5/13/2016 0:00:00,418,2,1,"Longfin Smelt",1,2
5/13/2016 0:00:00,602,1,2,"Longfin Smelt",2,2
5/13/2016 0:00:00,606,2,1,"Longfin Smelt",1,2
5/13/2016 0:00:00,606,3,1,"Longfin Smelt",1,2
5/13/2016 0:00:00,609,3,2,"Longfin Smelt",2,2
5/13/2016 0:00:00,610,1,2,"Longfin Smelt",2,2
5/13/2016 0:00:00,610,2,1,"Longfin Smelt",1,2
5/23/2016 0:00:00,704,1,3,"Longfin Smelt",3,2
5/23/2016 0:00:00,704,3,2,"Longfin Smelt",2,2
5/23/2016 0:00:00,801,2,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,501,1,2,"Longfin Smelt",2,2
5/24/2016 0:00:00,501,2,7,"Longfin Smelt",7,2
5/24/2016 0:00:00,501,3,4,"Longfin Smelt",4,2
5/24/2016 0:00:00,504,3,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,508,1,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,508,2,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,508,3,2,"Longfin Smelt",2,2
5/24/2016 0:00:00,519,1,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,520,1,1,"Longfin Smelt",1,2
5/24/2016 0:00:00,520,2,1,"Longfin Smelt",1,2
5/25/2016 0:00:00,719,2,1,"Longfin Smelt",1,2
5/26/2016 0:00:00,602,1,2,"Longfin Smelt",2,2
5/26/2016 0:00:00,602,3,2,"Longfin Smelt",2,2
6/8/2016 0:00:00,707,2,1,"Longfin Smelt",1,2
6/9/2016 0:00:00,411,1,1,"Longfin Smelt",1,2
6/9/2016 0:00:00,501,3,1,"Longfin Smelt",1,2
6/9/2016 0:00:00,602,2,1,"Longfin Smelt",1,2
6/20/2016 0:00:00,513,3,1,"Longfin Smelt",1,2
6/23/2016 0:00:00,418,1,1,"Longfin Smelt",1,2
6/23/2016 0:00:00,418,2,1,"Longfin Smelt",1,2
3/13/2017 0:00:00,704,3,1,"Longfin Smelt",1,2
3/15/2017 0:00:00,323,1,2,"Longfin Smelt",2,2
3/15/2017 0:00:00,323,2,1,"Longfin Smelt",1,2
3/15/2017 0:00:00,323,3,2,"Longfin Smelt",2,2
3/15/2017 0:00:00,328,1,6,"Longfin Smelt",6,2
3/15/2017 0:00:00,328,2,6,"Longfin Smelt",6,2
3/15/2017 0:00:00,328,3,6,"Longfin Smelt",6,2
3/15/2017 0:00:00,329,1,43,"Longfin Smelt",43,2
3/15/2017 0:00:00,329,2,29,"Longfin Smelt",29,2
3/15/2017 0:00:00,329,3,50,"Longfin Smelt",71,2
3/15/2017 0:00:00,334,1,16,"Longfin Smelt",16,2
3/15/2017 0:00:00,334,2,7,"Longfin Smelt",7,2
3/15/2017 0:00:00,334,3,5,"Longfin Smelt",5,2
3/15/2017 0:00:00,335,1,3,"Longfin Smelt",3,2
3/15/2017 0:00:00,335,3,7,"Longfin Smelt",7,2
3/15/2017 0:00:00,336,1,7,"Longfin Smelt",7,2
3/15/2017 0:00:00,336,2,8,"Longfin Smelt",8,2
3/15/2017 0:00:00,336,3,6,"Longfin Smelt",6,2
3/16/2017 0:00:00,340,1,3,"Longfin Smelt",3,2
3/16/2017 0:00:00,340,2,32,"Longfin Smelt",32,2
3/16/2017 0:00:00,340,3,13,"Longfin Smelt",13,2
3/16/2017 0:00:00,342,1,8,"Longfin Smelt",8,2
3/16/2017 0:00:00,342,2,8,"Longfin Smelt",8,2
3/16/2017 0:00:00,342,3,8,"Longfin Smelt",8,2
3/16/2017 0:00:00,343,1,3,"Longfin Smelt",3,2
3/16/2017 0:00:00,343,2,1,"Longfin Smelt",1,2
3/16/2017 0:00:00,343,3,2,"Longfin Smelt",2,2
3/16/2017 0:00:00,405,1,4,"Longfin Smelt",4,2
3/16/2017 0:00:00,405,2,6,"Longfin Smelt",6,2
3/16/2017 0:00:00,405,3,2,"Longfin Smelt",2,2
3/29/2017 0:00:00,323,1,19,"Longfin Smelt",19,2
3/29/2017 0:00:00,323,2,28,"Longfin Smelt",28,2
3/29/2017 0:00:00,323,3,11,"Longfin Smelt",11,2
3/29/2017 0:00:00,328,1,28,"Longfin Smelt",28,2
3/29/2017 0:00:00,328,2,11,"Longfin Smelt",11,2
3/29/2017 0:00:00,328,3,12,"Longfin Smelt",12,2
3/29/2017 0:00:00,329,1,33,"Longfin Smelt",33,2
3/29/2017 0:00:00,329,2,22,"Longfin Smelt",22,2
3/29/2017 0:00:00,329,3,36,"Longfin Smelt",36,2
3/29/2017 0:00:00,334,1,50,"Longfin Smelt",93,2
3/29/2017 0:00:00,334,2,50,"Longfin Smelt",140,2
3/29/2017 0:00:00,334,3,50,"Longfin Smelt",90,2
3/29/2017 0:00:00,335,1,49,"Longfin Smelt",49,2
3/29/2017 0:00:00,335,2,30,"Longfin Smelt",30,2
3/29/2017 0:00:00,335,3,28,"Longfin Smelt",28,2
3/29/2017 0:00:00,336,1,9,"Longfin Smelt",9,2
3/29/2017 0:00:00,336,2,7,"Longfin Smelt",7,2
3/29/2017 0:00:00,336,3,9,"Longfin Smelt",9,2
3/29/2017 0:00:00,723,2,1,"Longfin Smelt",1,2
3/29/2017 0:00:00,723,3,1,"Longfin Smelt",1,2
3/29/2017 0:00:00,724,2,1,"Longfin Smelt",1,2
3/30/2017 0:00:00,340,1,50,"Longfin Smelt",59,2
3/30/2017 0:00:00,340,2,50,"Longfin Smelt",69,2
3/30/2017 0:00:00,340,3,50,"Longfin Smelt",75,2
3/30/2017 0:00:00,342,1,50,"Longfin Smelt",53,2
3/30/2017 0:00:00,342,2,50,"Longfin Smelt",79,2
3/30/2017 0:00:00,342,3,50,"Longfin Smelt",64,2
3/30/2017 0:00:00,343,1,50,"Longfin Smelt",90,2
3/30/2017 0:00:00,343,2,45,"Longfin Smelt",45,2
3/30/2017 0:00:00,343,3,39,"Longfin Smelt",39,2
3/30/2017 0:00:00,344,1,4,"Longfin Smelt",4,2
3/30/2017 0:00:00,344,2,1,"Longfin Smelt",1,2
3/30/2017 0:00:00,405,1,6,"Longfin Smelt",6,2
3/30/2017 0:00:00,405,2,4,"Longfin Smelt",4,2
3/30/2017 0:00:00,405,3,4,"Longfin Smelt",4,2
4/11/2017 0:00:00,606,3,2,"Longfin Smelt",2,2
