"Station","Date","AnalyteName","Result"
"NZ325","8/25/2004","temp",21
"NZ325","8/25/2004","secchi",20
"NZ325","8/25/2004","Microcystis",NA
"NZ325","9/24/2004","chla",NA
"NZ325","9/24/2004","temp",20.61
"NZ325","9/24/2004","secchi",134
"NZ325","9/24/2004","Microcystis",NA
"NZ325","10/22/2004","chla",NA
"NZ325","10/22/2004","temp",16.68
"NZ325","10/22/2004","secchi",100
"NZ325","10/22/2004","Microcystis",NA
"NZ325","11/23/2004","chla",NA
"NZ325","11/23/2004","temp",13.6
"NZ325","11/23/2004","secchi",52
"NZ325","11/23/2004","Microcystis",NA
"NZ325","12/22/2004","chla",NA
"NZ325","12/22/2004","temp",11.09
"NZ325","12/22/2004","secchi",NA
"NZ325","12/22/2004","Microcystis",NA
"NZ325","1/21/2005","chla",NA
"NZ325","1/21/2005","temp",9.46
"NZ325","1/21/2005","secchi",56
"NZ325","1/21/2005","Microcystis",NA
"NZ325","2/18/2005","chla",NA
"NZ325","2/18/2005","temp",12.68
"NZ325","2/18/2005","secchi",90
"NZ325","2/18/2005","Microcystis",NA
"NZ325","3/23/2005","chla",23.3
"NZ325","3/23/2005","temp",13.3
"NZ325","3/23/2005","secchi",8
"NZ325","3/23/2005","Microcystis",NA
"NZ325","4/20/2005","chla",NA
"NZ325","4/20/2005","temp",15.4
"NZ325","4/20/2005","secchi",28
"NZ325","4/20/2005","Microcystis",NA
"NZ325","5/20/2005","chla",4.53
"NZ325","5/20/2005","temp",18.7
"NZ325","5/20/2005","secchi",52
"NZ325","5/20/2005","Microcystis",NA
"NZ325","6/17/2005","chla",3.46
"NZ325","6/17/2005","temp",17.34
"NZ325","6/17/2005","secchi",28
"NZ325","6/17/2005","Microcystis",NA
"NZ325","7/15/2005","chla",NA
"NZ325","7/15/2005","temp",21.33
"NZ325","7/15/2005","secchi",60
"NZ325","7/15/2005","Microcystis",NA
"NZ325","8/12/2005","chla",NA
"NZ325","8/12/2005","temp",20
"NZ325","8/12/2005","secchi",36
"NZ325","8/12/2005","Microcystis",NA
"NZ325","9/27/2005","chla",NA
"NZ325","9/27/2005","temp",18.8
"NZ325","9/27/2005","secchi",108
"NZ325","9/27/2005","Microcystis",NA
"NZ325","10/26/2005","chla",NA
"NZ325","10/26/2005","temp",16.4
"NZ325","10/26/2005","secchi",40
"NZ325","10/26/2005","Microcystis",NA
"NZ325","11/23/2005","chla",NA
"NZ325","11/23/2005","temp",14.25
"NZ325","11/23/2005","secchi",40
"NZ325","11/23/2005","Microcystis",NA
"NZ325","12/23/2005","chla",NA
"NZ325","12/23/2005","temp",11.9
"NZ325","12/23/2005","secchi",64
"NZ325","12/23/2005","Microcystis",NA
"NZ325","1/25/2006","chla",1.01
"NZ325","1/25/2006","temp",10.7
"NZ325","1/25/2006","secchi",38
"NZ325","1/25/2006","Microcystis",NA
"NZ325","2/23/2006","chla",NA
"NZ325","2/23/2006","temp",11.3
"NZ325","2/23/2006","secchi",70
"NZ325","2/23/2006","Microcystis",NA
"NZ325","3/24/2006","chla",5.77
"NZ325","3/24/2006","temp",12.1
"NZ325","3/24/2006","secchi",34
"NZ325","3/24/2006","Microcystis",NA
"NZ325","4/25/2006","chla",12
"NZ325","4/25/2006","temp",14.9
"NZ325","4/25/2006","secchi",10
"NZ325","4/25/2006","Microcystis",NA
"NZ325","5/23/2006","chla",8.65
"NZ325","5/23/2006","temp",18.5
"NZ325","5/23/2006","secchi",22
"NZ325","5/23/2006","Microcystis",NA
"NZ325","6/23/2006","chla",3.78
"NZ325","6/23/2006","temp",21
"NZ325","6/23/2006","secchi",30
"NZ325","6/23/2006","Microcystis",NA
"NZ325","7/19/2006","chla",NA
"NZ325","7/19/2006","temp",21
"NZ325","7/19/2006","secchi",36
"NZ325","7/19/2006","Microcystis",NA
"NZ325","8/17/2006","chla",NA
"NZ325","8/17/2006","temp",19.7
"NZ325","8/17/2006","secchi",30
"NZ325","8/17/2006","Microcystis",NA
"NZ325","9/15/2006","chla",NA
"NZ325","9/15/2006","temp",17.9
"NZ325","9/15/2006","secchi",28
"NZ325","9/15/2006","Microcystis",NA
"NZ325","10/17/2006","chla",NA
"NZ325","10/17/2006","temp",17.1
"NZ325","10/17/2006","secchi",36
"NZ325","10/17/2006","Microcystis",NA
"NZ325","11/15/2006","chla",NA
"NZ325","11/15/2006","temp",14.4
"NZ325","11/15/2006","secchi",52
"NZ325","11/15/2006","Microcystis",NA
"NZ325","12/13/2006","chla",NA
"NZ325","12/13/2006","temp",12.1
"NZ325","12/13/2006","secchi",76
"NZ325","12/13/2006","Microcystis",NA
"NZ325","1/17/2007","chla",NA
"NZ325","1/17/2007","temp",8.8
"NZ325","1/17/2007","secchi",42
"NZ325","1/17/2007","Microcystis",NA
"NZ325","2/15/2007","chla",NA
"NZ325","2/15/2007","temp",12.1
"NZ325","2/15/2007","secchi",40
"NZ325","2/15/2007","Microcystis",NA
"NZ325","3/14/2007","chla",23
"NZ325","3/14/2007","temp",14.9
"NZ325","3/14/2007","secchi",36
"NZ325","3/14/2007","Microcystis",NA
"NZ325","4/13/2007","chla",NA
"NZ325","4/13/2007","temp",16.4
"NZ325","4/13/2007","secchi",40
"NZ325","4/13/2007","Microcystis",NA
"NZ325","5/11/2007","chla",NA
"NZ325","5/11/2007","temp",17
"NZ325","5/11/2007","secchi",52
"NZ325","5/11/2007","Microcystis",NA
"NZ325","6/12/2007","chla",NA
"NZ325","6/12/2007","temp",19.5
"NZ325","6/12/2007","secchi",40
"NZ325","6/12/2007","Microcystis",NA
"NZ325","7/24/2007","chla",NA
"NZ325","7/24/2007","temp",21.7
"NZ325","7/24/2007","secchi",52
"NZ325","7/24/2007","Microcystis",NA
"NZ325","8/22/2007","chla",NA
"NZ325","8/22/2007","temp",21.6
"NZ325","8/22/2007","secchi",52
"NZ325","8/22/2007","Microcystis",NA
"NZ325","9/21/2007","chla",NA
"NZ325","9/21/2007","temp",19.2
"NZ325","9/21/2007","secchi",58
"NZ325","9/21/2007","Microcystis",NA
"NZ325","10/19/2007","chla",NA
"NZ325","10/19/2007","temp",16.9
"NZ325","10/19/2007","secchi",52
"NZ325","10/19/2007","Microcystis",NA
"NZ325","11/19/2007","chla",NA
"NZ325","11/19/2007","temp",15.2
"NZ325","11/19/2007","secchi",80
"NZ325","11/19/2007","Microcystis",NA
"NZ325","12/19/2007","chla",NA
"NZ325","12/19/2007","temp",10.9
"NZ325","12/19/2007","secchi",72
"NZ325","12/19/2007","Microcystis",NA
"NZ325","1/18/2008","chla",NA
"NZ325","1/18/2008","temp",9.4
"NZ325","1/18/2008","secchi",60
"NZ325","1/18/2008","Microcystis",NA
"NZ325","2/20/2008","chla",NA
"NZ325","2/20/2008","temp",12.2
"NZ325","2/20/2008","secchi",NA
"NZ325","2/20/2008","Microcystis",NA
"NZ325","3/18/2008","chla",1.98
"NZ325","3/18/2008","temp",14.4
"NZ325","3/18/2008","secchi",74
"NZ325","3/18/2008","Microcystis",NA
"NZ325","4/16/2008","chla",4.31
"NZ325","4/16/2008","temp",15.3
"NZ325","4/16/2008","secchi",72
"NZ325","4/16/2008","Microcystis",NA
"NZ325","5/14/2008","chla",2.89
"NZ325","5/14/2008","temp",16.9
"NZ325","5/14/2008","secchi",52
"NZ325","5/14/2008","Microcystis",NA
"NZ325","6/13/2008","chla",4.57
"NZ325","6/13/2008","temp",19.4
"NZ325","6/13/2008","secchi",70
"NZ325","6/13/2008","Microcystis",NA
"NZ325","7/11/2008","chla",2
"NZ325","7/11/2008","temp",20.4
"NZ325","7/11/2008","secchi",96
"NZ325","7/11/2008","Microcystis",NA
"NZ325","8/13/2008","chla",NA
"NZ325","8/13/2008","temp",20.7
"NZ325","8/13/2008","secchi",86
"NZ325","8/13/2008","Microcystis",NA
"NZ325","9/9/2008","chla",2.9
"NZ325","9/9/2008","temp",20.5
"NZ325","9/9/2008","secchi",40
"NZ325","9/9/2008","Microcystis",NA
"NZ325","10/8/2008","chla",1.32
"NZ325","10/8/2008","temp",19.6
"NZ325","10/8/2008","secchi",92
"NZ325","10/8/2008","Microcystis",NA
"NZ325","11/21/2008","chla",NA
"NZ325","11/21/2008","temp",14.8
"NZ325","11/21/2008","secchi",90
"NZ325","11/21/2008","Microcystis",NA
"NZ325","12/9/2008","chla",NA
"NZ325","12/9/2008","temp",12.2
"NZ325","12/9/2008","secchi",NA
"NZ325","12/9/2008","Microcystis",NA
"NZ325","1/21/2009","chla",1.14
"NZ325","1/21/2009","temp",10.7
"NZ325","1/21/2009","secchi",92
"NZ325","1/21/2009","Microcystis",NA
"NZ325","2/23/2009","chla",NA
"NZ325","2/23/2009","temp",11.4
"NZ325","2/23/2009","secchi",NA
"NZ325","2/23/2009","Microcystis",NA
"NZ325","3/24/2009","chla",NA
"NZ325","3/24/2009","temp",13.5
"NZ325","3/24/2009","secchi",30
"NZ325","3/24/2009","Microcystis",NA
"NZ325","4/21/2009","chla",NA
"NZ325","4/21/2009","temp",16.6
"NZ325","4/21/2009","secchi",64
"NZ325","4/21/2009","Microcystis",NA
"NZ325","5/20/2009","chla",NA
"NZ325","5/20/2009","temp",19
"NZ325","5/20/2009","secchi",36
"NZ325","5/20/2009","Microcystis",NA
"NZ325","6/19/2009","chla",NA
"NZ325","6/19/2009","temp",20.2
"NZ325","6/19/2009","secchi",56
"NZ325","6/19/2009","Microcystis",NA
"NZ325","7/17/2009","chla",NA
"NZ325","7/17/2009","temp",20.6
"NZ325","7/17/2009","secchi",68
"NZ325","7/17/2009","Microcystis",NA
"NZ325","8/18/2009","chla",NA
"NZ325","8/18/2009","temp",21.1
"NZ325","8/18/2009","secchi",50
"NZ325","8/18/2009","Microcystis",NA
"NZ325","9/15/2009","chla",NA
"NZ325","9/15/2009","temp",20.9
"NZ325","9/15/2009","secchi",52
"NZ325","9/15/2009","Microcystis",NA
"NZ325","10/13/2009","chla",NA
"NZ325","10/13/2009","temp",16.7
"NZ325","10/13/2009","secchi",NA
"NZ325","10/13/2009","Microcystis",NA
"NZ325","11/10/2009","chla",NA
"NZ325","11/10/2009","temp",15.6
"NZ325","11/10/2009","secchi",60
"NZ325","11/10/2009","Microcystis",NA
"NZ325","1/12/2010","chla",NA
"NZ325","1/12/2010","temp",10.2
"NZ325","1/12/2010","secchi",60
"NZ325","1/12/2010","Microcystis",NA
"NZ325","2/10/2010","chla",1.12
"NZ325","2/10/2010","temp",11.4
"NZ325","2/10/2010","secchi",62
"NZ325","2/10/2010","Microcystis",NA
"NZ325","3/12/2010","chla",3.51
"NZ325","3/12/2010","temp",12.8
"NZ325","3/12/2010","secchi",64
"NZ325","3/12/2010","Microcystis",NA
"NZ325","4/9/2010","chla",NA
"NZ325","4/9/2010","temp",16.2
"NZ325","4/9/2010","secchi",60
"NZ325","4/9/2010","Microcystis",NA
"NZ325","5/11/2010","chla",NA
"NZ325","5/11/2010","temp",16.4
"NZ325","5/11/2010","secchi",46
"NZ325","5/11/2010","Microcystis",NA
"NZ325","6/8/2010","chla",NA
"NZ325","6/8/2010","temp",19.2
"NZ325","6/8/2010","secchi",52
"NZ325","6/8/2010","Microcystis",NA
"NZ325","7/8/2010","chla",NA
"NZ325","7/8/2010","temp",19.2
"NZ325","7/8/2010","secchi",64
"NZ325","7/8/2010","Microcystis",NA
"NZ325","8/6/2010","chla",NA
"NZ325","8/6/2010","temp",18.7
"NZ325","8/6/2010","secchi",44
"NZ325","8/6/2010","Microcystis",NA
"NZ325","9/17/2010","chla",NA
"NZ325","9/17/2010","temp",19.4
"NZ325","9/17/2010","secchi",54
"NZ325","9/17/2010","Microcystis",NA
"NZ325","10/18/2010","chla",NA
"NZ325","10/18/2010","temp",18.2
"NZ325","10/18/2010","secchi",84
"NZ325","10/18/2010","Microcystis",NA
"NZ325","11/17/2010","chla",NA
"NZ325","11/17/2010","temp",15.3
"NZ325","11/17/2010","secchi",64
"NZ325","11/17/2010","Microcystis",NA
"NZ325","12/17/2010","chla",NA
"NZ325","12/17/2010","temp",11.8
"NZ325","12/17/2010","secchi",80
"NZ325","12/17/2010","Microcystis",NA
"NZ325","1/19/2011","chla",NA
"NZ325","1/19/2011","temp",10.5
"NZ325","1/19/2011","secchi",44
"NZ325","1/19/2011","Microcystis",NA
"NZ325","2/16/2011","chla",3.63
"NZ325","2/16/2011","temp",11.7
"NZ325","2/16/2011","secchi",24
"NZ325","2/16/2011","Microcystis",NA
"NZ325","3/16/2011","chla",8.01
"NZ325","3/16/2011","temp",14.2
"NZ325","3/16/2011","secchi",20
"NZ325","3/16/2011","Microcystis",NA
"NZ325","4/15/2011","chla",13.2
"NZ325","4/15/2011","temp",14.5
"NZ325","4/15/2011","secchi",26
"NZ325","4/15/2011","Microcystis",NA
"NZ325","5/16/2011","chla",4.98
"NZ325","5/16/2011","temp",16.2
"NZ325","5/16/2011","secchi",52
"NZ325","5/16/2011","Microcystis",NA
"NZ325","6/10/2011","chla",2.06
"NZ325","6/10/2011","temp",16.9
"NZ325","6/10/2011","secchi",56
"NZ325","6/10/2011","Microcystis",NA
"NZ325","7/12/2011","chla",NA
"NZ325","7/12/2011","temp",19
"NZ325","7/12/2011","secchi",60
"NZ325","7/12/2011","Microcystis",NA
"NZ325","8/25/2011","chla",NA
"NZ325","8/25/2011","temp",20
"NZ325","8/25/2011","secchi",72
"NZ325","8/25/2011","Microcystis",NA
"NZ325","9/23/2011","chla",NA
"NZ325","9/23/2011","temp",19.9
"NZ325","9/23/2011","secchi",64
"NZ325","9/23/2011","Microcystis",NA
"NZ325","10/21/2011","chla",NA
"NZ325","10/21/2011","temp",18.1
"NZ325","10/21/2011","secchi",96
"NZ325","10/21/2011","Microcystis",NA
"NZ325","11/22/2011","chla",NA
"NZ325","11/22/2011","temp",13.4
"NZ325","11/22/2011","secchi",68
"NZ325","11/22/2011","Microcystis",NA
"NZ325","12/21/2011","chla",NA
"NZ325","12/21/2011","temp",9.9
"NZ325","12/21/2011","secchi",48
"NZ325","12/21/2011","Microcystis",NA
"NZ325","1/23/2012","chla",NA
"NZ325","1/23/2012","temp",10.3
"NZ325","1/23/2012","secchi",48
"NZ325","1/23/2012","Microcystis",NA
"NZ325","2/17/2012","chla",NA
"NZ325","2/17/2012","temp",11.4
"NZ325","2/17/2012","secchi",44
"NZ325","2/17/2012","Microcystis",NA
"NZ325","3/20/2012","chla",1.79
"NZ325","3/20/2012","temp",12.6
"NZ325","3/20/2012","secchi",38
"NZ325","3/20/2012","Microcystis",NA
"NZ325","4/17/2012","chla",NA
"NZ325","4/17/2012","temp",15.6
"NZ325","4/17/2012","secchi",24
"NZ325","4/17/2012","Microcystis",NA
"NZ325","5/16/2012","chla",NA
"NZ325","5/16/2012","temp",17.4
"NZ325","5/16/2012","secchi",32
"NZ325","5/16/2012","Microcystis",NA
"NZ325","6/15/2012","chla",NA
"NZ325","6/15/2012","temp",19.6
"NZ325","6/15/2012","secchi",64
"NZ325","6/15/2012","Microcystis",NA
"NZ325","7/13/2012","chla",NA
"NZ325","7/13/2012","temp",19.8
"NZ325","7/13/2012","secchi",NA
"NZ325","7/13/2012","Microcystis",NA
"NZ325","8/14/2012","chla",NA
"NZ325","8/14/2012","temp",20.7
"NZ325","8/14/2012","secchi",78
"NZ325","8/14/2012","Microcystis",NA
"NZ325","9/11/2012","chla",NA
"NZ325","9/11/2012","temp",19.1
"NZ325","9/11/2012","secchi",40
"NZ325","9/11/2012","Microcystis",NA
"NZ325","10/10/2012","chla",NA
"NZ325","10/10/2012","temp",18
"NZ325","10/10/2012","secchi",52
"NZ325","10/10/2012","Microcystis",NA
"NZ325","11/9/2012","chla",NA
"NZ325","11/9/2012","temp",15.9
"NZ325","11/9/2012","secchi",44
"NZ325","11/9/2012","Microcystis",NA
"NZ325","12/12/2012","chla",NA
"NZ325","12/12/2012","temp",13.5
"NZ325","12/12/2012","secchi",48
"NZ325","12/12/2012","Microcystis",NA
"NZ325","1/25/2013","chla",NA
"NZ325","1/25/2013","temp",10
"NZ325","1/25/2013","secchi",72
"NZ325","1/25/2013","Microcystis",NA
"NZ325","2/25/2013","chla",NA
"NZ325","2/25/2013","temp",12.6
"NZ325","2/25/2013","secchi",68
"NZ325","2/25/2013","Microcystis",NA
"NZ325","3/26/2013","chla",NA
"NZ325","3/26/2013","temp",14.5
"NZ325","3/26/2013","secchi",120
"NZ325","3/26/2013","Microcystis",NA
"NZ325","4/24/2013","chla",NA
"NZ325","4/24/2013","temp",17
"NZ325","4/24/2013","secchi",32
"NZ325","4/24/2013","Microcystis",NA
"NZ325","5/22/2013","chla",NA
"NZ325","5/22/2013","temp",18.7
"NZ325","5/22/2013","secchi",24
"NZ325","5/22/2013","Microcystis",NA
"NZ325","6/20/2013","chla",NA
"NZ325","6/20/2013","temp",20.4
"NZ325","6/20/2013","secchi",44
"NZ325","6/20/2013","Microcystis",NA
"NZ325","7/19/2013","chla",NA
"NZ325","7/19/2013","temp",20.2
"NZ325","7/19/2013","secchi",76
"NZ325","7/19/2013","Microcystis",NA
"NZ325","8/16/2013","chla",NA
"NZ325","8/16/2013","temp",20.6
"NZ325","8/16/2013","secchi",38
"NZ325","8/16/2013","Microcystis",NA
"NZ325","9/27/2013","chla",NA
"NZ325","9/27/2013","temp",19.2
"NZ325","9/27/2013","secchi",64
"NZ325","9/27/2013","Microcystis",NA
"NZ325","10/15/2013","chla",NA
"NZ325","10/15/2013","temp",17.6
"NZ325","10/15/2013","secchi",44
"NZ325","10/15/2013","Microcystis",NA
"NZ325","11/14/2013","chla",NA
"NZ325","11/14/2013","temp",14.9
"NZ325","11/14/2013","secchi",44
"NZ325","11/14/2013","Microcystis",NA
"NZ325","12/13/2013","chla",NA
"NZ325","12/13/2013","temp",9.8
"NZ325","12/13/2013","secchi",72
"NZ325","12/13/2013","Microcystis",NA
"NZ325","1/14/2014","chla",NA
"NZ325","1/14/2014","temp",10.8
"NZ325","1/14/2014","secchi",NA
"NZ325","1/14/2014","Microcystis",NA
"NZ325","2/12/2014","chla",NA
"NZ325","2/12/2014","temp",12.4
"NZ325","2/12/2014","secchi",72
"NZ325","2/12/2014","Microcystis",NA
"NZ325","3/12/2014","chla",NA
"NZ325","3/12/2014","temp",14.9
"NZ325","3/12/2014","secchi",NA
"NZ325","3/12/2014","Microcystis",NA
"NZ325","4/11/2014","chla",NA
"NZ325","4/11/2014","temp",16.7
"NZ325","4/11/2014","secchi",92
"NZ325","4/11/2014","Microcystis",NA
"NZ325","5/13/2014","chla",NA
"NZ325","5/13/2014","temp",18.9
"NZ325","5/13/2014","secchi",72
"NZ325","5/13/2014","Microcystis",NA
"NZ325","6/10/2014","chla",NA
"NZ325","6/10/2014","temp",20
"NZ325","6/10/2014","secchi",84
"NZ325","6/10/2014","Microcystis",NA
"NZ325","7/9/2014","chla",NA
"NZ325","7/9/2014","temp",20
"NZ325","7/9/2014","secchi",28
"NZ325","7/9/2014","Microcystis",NA
"NZ325","8/21/2014","chla",NA
"NZ325","8/21/2014","temp",20.5
"NZ325","8/21/2014","secchi",88
"NZ325","8/21/2014","Microcystis",NA
"NZ325","9/22/2014","chla",NA
"NZ325","9/22/2014","temp",22
"NZ325","9/22/2014","secchi",85
"NZ325","9/22/2014","Microcystis",NA
"NZ325","10/7/2014","chla",NA
"NZ325","10/7/2014","temp",21.4
"NZ325","10/7/2014","secchi",72
"NZ325","10/7/2014","Microcystis",NA
"NZ325","11/18/2014","chla",NA
"NZ325","11/18/2014","temp",15.6
"NZ325","11/18/2014","secchi",NA
"NZ325","11/18/2014","Microcystis",NA
"NZ325","12/19/2014","chla",0.9
"NZ325","12/19/2014","temp",13.45
"NZ325","12/19/2014","secchi",44
"NZ325","12/19/2014","Microcystis",NA
"NZ325","1/21/2015","chla",NA
"NZ325","1/21/2015","temp",12.7
"NZ325","1/21/2015","secchi",40
"NZ325","1/21/2015","Microcystis",NA
"NZ325","2/18/2015","chla",NA
"NZ325","2/18/2015","temp",15.4
"NZ325","2/18/2015","secchi",120
"NZ325","2/18/2015","Microcystis",NA
"NZ325","3/18/2015","chla",NA
"NZ325","3/18/2015","temp",16.4
"NZ325","3/18/2015","secchi",70
"NZ325","3/18/2015","Microcystis",NA
"NZ325","4/15/2015","chla",NA
"NZ325","4/15/2015","temp",16.5
"NZ325","4/15/2015","secchi",30
"NZ325","4/15/2015","Microcystis",NA
"NZ325","5/18/2015","chla",NA
"NZ325","5/18/2015","temp",17.8
"NZ325","5/18/2015","secchi",48
"NZ325","5/18/2015","Microcystis",NA
"NZ325","6/12/2015","chla",NA
"NZ325","6/12/2015","temp",20.3
"NZ325","6/12/2015","secchi",50
"NZ325","6/12/2015","Microcystis",NA
"NZ325","9/24/2015","chla",NA
"NZ325","9/24/2015","temp",20.77
"NZ325","9/24/2015","secchi",112
"NZ325","9/24/2015","Microcystis",1
"NZ325","10/23/2015","chla",NA
"NZ325","10/23/2015","temp",19.9
"NZ325","10/23/2015","secchi",116
"NZ325","10/23/2015","Microcystis",1
"NZ325","11/6/2015","chla",NA
"NZ325","11/6/2015","temp",17.26
"NZ325","11/6/2015","secchi",88
"NZ325","11/6/2015","Microcystis",1
"NZ325","12/8/2015","chla",NA
"NZ325","12/8/2015","temp",12
"NZ325","12/8/2015","secchi",64
"NZ325","12/8/2015","Microcystis",1
"NZ325","1/8/2016","chla",NA
"NZ325","1/8/2016","temp",10.1
"NZ325","1/8/2016","secchi",116
"NZ325","1/8/2016","Microcystis",1
"NZ325","2/8/2016","chla",NA
"NZ325","2/8/2016","temp",13.2
"NZ325","2/8/2016","secchi",52
"NZ325","2/8/2016","Microcystis",1
"NZ325","3/8/2016","chla",NA
"NZ325","3/8/2016","temp",15.2
"NZ325","3/8/2016","secchi",52
"NZ325","3/8/2016","Microcystis",1
"NZ325","4/19/2016","chla",NA
"NZ325","4/19/2016","temp",18.39
"NZ325","4/19/2016","secchi",104
"NZ325","4/19/2016","Microcystis",1
"NZ325","5/17/2016","chla",NA
"NZ325","5/17/2016","temp",19.66
"NZ325","5/17/2016","secchi",88
"NZ325","5/17/2016","Microcystis",1
"NZ325","6/15/2016","chla",NA
"NZ325","6/15/2016","temp",18.83
"NZ325","6/15/2016","secchi",24
"NZ325","6/15/2016","Microcystis",1
"NZ325","7/15/2016","chla",NA
"NZ325","7/15/2016","temp",20.12
"NZ325","7/15/2016","secchi",56
"NZ325","7/15/2016","Microcystis",1
"NZ325","8/12/2016","chla",NA
"NZ325","8/12/2016","temp",19.27
"NZ325","8/12/2016","secchi",120
"NZ325","8/12/2016","Microcystis",1
"NZ325","9/14/2016","chla",NA
"NZ325","9/14/2016","temp",19.22
"NZ325","9/14/2016","secchi",64
"NZ325","9/14/2016","Microcystis",1
"NZ325","10/26/2016","chla",NA
"NZ325","10/26/2016","temp",17.22
"NZ325","10/26/2016","secchi",64
"NZ325","10/26/2016","Microcystis",1
"NZ325","11/9/2016","chla",NA
"NZ325","11/9/2016","temp",17.02
"NZ325","11/9/2016","secchi",96
"NZ325","11/9/2016","Microcystis",1
"NZ325","12/13/2016","chla",NA
"NZ325","12/13/2016","temp",12.03
"NZ325","12/13/2016","secchi",64
"NZ325","12/13/2016","Microcystis",1
"NZ325","1/11/2017","chla",1.11
"NZ325","1/11/2017","temp",10.1
"NZ325","1/11/2017","secchi",16
"NZ325","1/11/2017","Microcystis",1
"NZ325","2/10/2017","chla",2.33
"NZ325","2/10/2017","temp",12.27
"NZ325","2/10/2017","secchi",20
"NZ325","2/10/2017","Microcystis",1
"NZ325","3/10/2017","chla",2.42
"NZ325","3/10/2017","temp",12.3
"NZ325","3/10/2017","secchi",32
"NZ325","3/10/2017","Microcystis",1
"NZ325","4/7/2017","chla",10.23
"NZ325","4/7/2017","temp",14.6
"NZ325","4/7/2017","secchi",24
"NZ325","4/7/2017","Microcystis",1
"NZ325","5/24/2017","chla",2.8
"NZ325","5/24/2017","temp",17.75
"NZ325","5/24/2017","secchi",36
"NZ325","5/24/2017","Microcystis",1
"NZ325","6/21/2017","chla",11.15
"NZ325","6/21/2017","temp",20.12
"NZ325","6/21/2017","secchi",24
"NZ325","6/21/2017","Microcystis",1
"NZ325","7/24/2017","chla",2.28
"NZ325","7/24/2017","temp",20.12
"NZ325","7/24/2017","secchi",40
"NZ325","7/24/2017","Microcystis",1
"NZ325","8/21/2017","chla",1.53
"NZ325","8/21/2017","temp",20.12
"NZ325","8/21/2017","secchi",60
"NZ325","8/21/2017","Microcystis",1
"NZ325","9/19/2017","chla",1.96
"NZ325","9/19/2017","temp",20.19
"NZ325","9/19/2017","secchi",60
"NZ325","9/19/2017","Microcystis",1
"NZ325","10/16/2017","chla",1.48
"NZ325","10/16/2017","temp",16.9
"NZ325","10/16/2017","secchi",60
"NZ325","10/16/2017","Microcystis",1
"NZ325","11/17/2017","chla",2.08
"NZ325","11/17/2017","temp",14.56
"NZ325","11/17/2017","secchi",104
"NZ325","11/17/2017","Microcystis",1
"NZ325","12/15/2017","chla",0.93
"NZ325","12/15/2017","temp",11.61
"NZ325","12/15/2017","secchi",76
"NZ325","12/15/2017","Microcystis",1
"NZ325","1/16/2018","chla",1.1
"NZ325","1/16/2018","temp",11.29
"NZ325","1/16/2018","secchi",100
"NZ325","1/16/2018","Microcystis",1
"NZ325","2/13/2018","chla",2.24
"NZ325","2/13/2018","temp",12.97
"NZ325","2/13/2018","secchi",116
"NZ325","2/13/2018","Microcystis",1
"NZ325","3/16/2018","chla",2.12
"NZ325","3/16/2018","temp",12.83
"NZ325","3/16/2018","secchi",40
"NZ325","3/16/2018","Microcystis",1
"NZ325","4/16/2018","chla",7.8
"NZ325","4/16/2018","temp",15.01
"NZ325","4/16/2018","secchi",32
"NZ325","4/16/2018","Microcystis",1
"NZ325","5/12/2018","chla",2.67
"NZ325","5/12/2018","temp",17.47
"NZ325","5/12/2018","secchi",80
"NZ325","5/12/2018","Microcystis",1
"NZ325","6/12/2018","chla",2.64
"NZ325","6/12/2018","temp",19.65
"NZ325","6/12/2018","secchi",68
"NZ325","6/12/2018","Microcystis",1
"NZ325","7/12/2018","chla",1.97
"NZ325","7/12/2018","temp",21.02
"NZ325","7/12/2018","secchi",76
"NZ325","7/12/2018","Microcystis",1
"NZ325","8/9/2018","chla",1.73
"NZ325","8/9/2018","temp",19.99
"NZ325","8/9/2018","secchi",76
"NZ325","8/9/2018","Microcystis",1
"NZ325","9/20/2018","chla",1.24
"NZ325","9/20/2018","temp",18.89
"NZ325","9/20/2018","secchi",116
"NZ325","9/20/2018","Microcystis",1
"NZ325","10/19/2018","chla",2.48
"NZ325","10/19/2018","temp",17.88
"NZ325","10/19/2018","secchi",172
"NZ325","10/19/2018","Microcystis",1
"NZ325","12/19/2018","chla",2.26
"NZ325","12/19/2018","temp",12.4
"NZ325","12/19/2018","secchi",112
"NZ325","12/19/2018","Microcystis",1
"NZ325","1/18/2019","chla",0.84
"NZ325","1/18/2019","temp",11.08
"NZ325","1/18/2019","secchi",88
"NZ325","1/18/2019","Microcystis",1
"NZ325","2/21/2019","chla",1.56
"NZ325","2/21/2019","temp",10.18
"NZ325","2/21/2019","secchi",12
"NZ325","2/21/2019","Microcystis",1
"NZ325","3/19/2019","chla",1.21
"NZ325","3/19/2019","temp",13.63
"NZ325","3/19/2019","secchi",52
"NZ325","3/19/2019","Microcystis",1
"NZ325","4/17/2019","chla",2.2
"NZ325","4/17/2019","temp",16.61
"NZ325","4/17/2019","secchi",44
"NZ325","4/17/2019","Microcystis",1
"NZ325","5/16/2019","chla",1.72
"NZ325","5/16/2019","temp",16.57
"NZ325","5/16/2019","secchi",64
"NZ325","5/16/2019","Microcystis",1
"NZ325","6/13/2019","chla",2.7
"NZ325","6/13/2019","temp",20.03
"NZ325","6/13/2019","secchi",40
"NZ325","6/13/2019","Microcystis",1
